SemanaId;EntidadIdentificador;TipoTransaccion;FormadePago;Estado;Cantidad;Volumen
202611;A051;1;40;ACREDITADO;9;31105.80
202611;A051;6;80;ACREDITADO;39;16882902
202611;A051;6;80;RECHAZADA;82;26400310
202611;A051;6;90;ACREDITADO;21;2897794
202611;A051;6;90;RECHAZADA;53;7999389
202611;A052;1;40;ACREDITADO;171;21938391.89
202611;A053;9;20;ACREDITADO;1;100
202611;A060;9;20;ACREDITADO;465;90087485.75
202611;A060;9;20;RECHAZADA;2;1921218.24
202611;A061;1;40;ACREDITADO;1145;166918478.68
202611;A063;9;20;ACREDITADO;28;1201046
202611;A064;1;40;ACREDITADO;72;1840500
202611;A066;9;20;ACREDITADO;4681;279753667.15
202611;A066;9;20;RECHAZADA;56;19511171.02
202611;A069;1;40;ACREDITADO;12534;1436635117.72
202611;A070;9;20;ACREDITADO;2790;439442900
202611;A070;9;20;DEVUELTA;176;38558500
202611;A070;9;20;RECHAZADA;67;13405300
202611;A071;6;60;ACREDITADO;1;98010
202611;A071;6;80;ACREDITADO;48;7040990
202611;A071;6;80;RECHAZADA;20;2966920
202611;A071;6;90;ACREDITADO;28;3453340
202611;A071;6;90;RECHAZADA;5;654610
202611;A072;6;80;ACREDITADO;140;17602974
202611;A072;6;80;RECHAZADA;65;10461340
202611;A072;6;90;ACREDITADO;212;21257428
202611;A072;6;90;RECHAZADA;50;4378580
202611;A073;9;20;ACREDITADO;125;13899996
202611;A073;9;20;RECHAZADA;1;141570
202611;A074;1;40;ACREDITADO;20;7759021.69
202611;A076;9;20;ACREDITADO;69;11967674.75
202611;A076;9;20;RECHAZADA;4;634372.20
202611;A077;6;80;ACREDITADO;3;916545
202611;A077;6;80;RECHAZADA;15;18750000
202611;A078;9;20;ACREDITADO;529;83335276.57
202611;A078;9;20;DEVUELTA;16;1047335.31
202611;A078;9;20;RECHAZADA;9;600403.78
202611;A079;9;20;ACREDITADO;72;6928045.22
202611;A080;1;40;ACREDITADO;1197;19162667.12
202611;A081;1;40;ACREDITADO;18;1540594.96
202611;A082;9;20;ACREDITADO;158;40341391.02
202611;A082;9;20;RECHAZADA;11;4092000
202611;A084;1;40;ACREDITADO;5164;670438053.28
202611;A086;1;40;ACREDITADO;60;9142079.81
202611;A087;1;40;ACREDITADO;10;1224202
202611;A088;1;40;ACREDITADO;9672;253489053
202611;A090;1;40;ACREDITADO;9254;2093080489.54
202611;A093;6;90;RECHAZADA;1;1500
202611;A094;9;20;ACREDITADO;719;7511290
202611;A094;9;20;RECHAZADA;4;32260
202611;A095;1;40;ACREDITADO;7055;233064825.26
202611;A096;1;40;ACREDITADO;1612;22884346.86
202611;A098;1;40;ACREDITADO;5360;628500543.33
202611;A099;1;40;ACREDITADO;2;170500
202611;A101;1;40;ACREDITADO;1208;98614465.24
202611;A103;1;40;ACREDITADO;8;89265
202611;A103;7;20;ACREDITADO;6;398346
202611;A103;7;60;RECHAZADA;1;92649
202611;A103;7;80;ACREDITADO;5;517178
202611;A103;7;80;RECHAZADA;3;187699
202611;A103;7;90;ACREDITADO;6;603972.18
202611;A103;9;20;ACREDITADO;16169;320482740.85
202611;A103;9;20;RECHAZADA;46;868873.22
202611;A104;1;40;ACREDITADO;9;307859.14
202611;A104;7;20;ACREDITADO;2870;68530141.85
202611;A104;7;20;RECHAZADA;6;75551.20
202611;A104;7;40;ACREDITADO;3506;91904596.11
202611;A105;1;40;ACREDITADO;6;194726
202611;A107;1;40;ACREDITADO;19;4031931.83
202611;A108;9;20;ACREDITADO;20982;388134461.08
202611;A108;9;20;DEVUELTA;1;15
202611;A108;9;20;RECHAZADA;81;2141614
202611;A110;1;40;ACREDITADO;3;14
202611;A111;9;20;ACREDITADO;4;643.35
202611;A112;1;40;ACREDITADO;138;2999496.15
202611;A114;1;40;ACREDITADO;92;5476444
202611;A116;1;40;ACREDITADO;33;15385462
202611;A116;6;60;ACREDITADO;9;1152332
202611;A116;6;60;RECHAZADA;7;563349
202611;A116;6;80;ACREDITADO;32;30980125
202611;A116;6;80;RECHAZADA;72;88627732
202611;A116;6;90;ACREDITADO;9;3725019
202611;A116;6;90;RECHAZADA;26;35670686
202611;A117;7;90;ACREDITADO;1;12400
202611;A117;7;90;RECHAZADA;1;78999
202611;A117;9;20;ACREDITADO;2298;44986126.95
202611;A117;9;20;RECHAZADA;13;290420
202611;A121;1;40;ACREDITADO;4;262200
202611;A125;1;40;ACREDITADO;11;95100
202611;A127;7;20;ACREDITADO;5;101804.56
202611;A127;7;40;ACREDITADO;8;74764.23
202611;A127;7;60;ACREDITADO;2;61390.56
202611;A127;7;80;ACREDITADO;6;462500.50
202611;A127;7;80;RECHAZADA;4;3281925.35
202611;A130;9;20;ACREDITADO;12;110
202611;A130;9;20;DEVUELTA;4;4
202611;A131;1;40;ACREDITADO;1;80000
202611;A132;6;80;ACREDITADO;5997;608746820.09
202611;A132;6;80;RECHAZADA;3843;1008537456.27
202611;A132;6;90;ACREDITADO;12479;888208337.13
202611;A132;6;90;RECHAZADA;2122;345241677.55
202611;A132;9;20;ACREDITADO;4934;435867207.08
202611;A132;9;20;RECHAZADA;111;50931462.86
202611;A134;4;60;ACREDITADO;7;153400
202611;A134;4;80;ACREDITADO;4;106560
202611;A134;4;90;ACREDITADO;177;2574021.30
202611;A134;4;90;RECHAZADA;1;10133
202611;A134;9;20;ACREDITADO;906;14463306.54
202611;A134;9;20;RECHAZADA;5;38200
202611;A135;9;20;ACREDITADO;1;1
202611;B;4;10;ACREDITADO;5;820000
202611;B;4;60;ACREDITADO;83;696574.19
202611;B;4;60;RECHAZADA;5;88709.46
202611;B;4;80;ACREDITADO;81;2650800.89
202611;B;4;80;RECHAZADA;7;71172.47
202611;B;4;90;ACREDITADO;697;12664607.21
202611;B;4;90;DEVUELTA;2;31915.72
202611;B;4;90;RECHAZADA;16;180780.71
202611;B;9;20;ACREDITADO;3505;237675663.69
202611;B;9;20;DEVUELTA;1;4.40
202611;B;9;20;RECHAZADA;13;969909
202611;C;9;20;ACREDITADO;36624;4450486701.50
202611;C;9;20;DEVUELTA;5;609722.48
202611;C;9;20;RECHAZADA;296;53340487.33
202611;D;9;20;ACREDITADO;10015;2910257513.67
202611;D;9;20;RECHAZADA;222;92910994.55
202611;E;9;20;ACREDITADO;273;2604346
202611;F;9;20;ACREDITADO;4094;906861389.78
202611;F;9;20;DEVUELTA;2;835454.76
202611;F;9;20;RECHAZADA;152;66493206.45
202611;G;9;20;ACREDITADO;5578;165055128.73
202611;G;9;20;RECHAZADA;87;5993588.67
202611;J;4;60;ACREDITADO;1;111669.74
202611;J;4;90;ACREDITADO;2434;551632758.48
202611;J;4;90;RECHAZADA;139;40177237.31
202611;J;6;90;ACREDITADO;1213;271391174.14
202611;J;6;90;RECHAZADA;272;100002008.02
202611;K;4;90;ACREDITADO;3170;683241748.34
202611;K;4;90;DEVUELTA;2;722230.05
202611;K;4;90;RECHAZADA;317;92305228.54
202611;K;6;90;ACREDITADO;2608;542032095.53
202611;K;6;90;RECHAZADA;795;271902318.05
202611;N;9;20;ACREDITADO;5529;324468201.50
202611;N;9;20;RECHAZADA;72;5235442.81
202611;PMC;2;50;ACREDITADO;174288;23188506062.03
202611;Q;6;90;ACREDITADO;338;20159983.54
202611;Q;6;90;RECHAZADA;43;2859240.04
202611;R;9;20;ACREDITADO;23569;2682852584.37
202611;R;9;20;DEVUELTA;19;1017832.80
202611;R;9;20;RECHAZADA;503;160593382.28
202611;U;4;60;ACREDITADO;13;2511785.49
202611;U;4;60;RECHAZADA;1;392427.30
202611;U;4;90;ACREDITADO;202;26195429.45
202611;U;4;90;RECHAZADA;41;5988165.21
202611;U;6;90;ACREDITADO;280;49608043.01
202611;U;6;90;RECHAZADA;130;37400802.89
202611;V;9;20;ACREDITADO;1154;147945536.36
202611;V;9;20;RECHAZADA;36;11123250.18
202611;VIRG;9;20;ACREDITADO;220;3457509
202611;VIRG;9;20;RECHAZADA;2;9500
202611;W;9;20;ACREDITADO;4406;998189378.43
202611;W;9;20;RECHAZADA;34;13764301.77
202611;Y;6;90;ACREDITADO;1216;150524450.18
202611;Y;6;90;RECHAZADA;222;33852130.25
202611;Z;9;20;ACREDITADO;1;15
202611;Z;9;20;RECHAZADA;1;10
202612;6;1;40;ACREDITADO;32;3016002
202612;6;6;90;ACREDITADO;1828;111941957.58
202612;6;6;90;RECHAZADA;297;34179595.13
202612;7;9;20;ACREDITADO;1;15
202612;7;9;20;DEVUELTA;3;281.01
202612;A009;1;40;ACREDITADO;461;66030340.65
202612;A012;9;20;ACREDITADO;68;8269101.09
202612;A012;9;20;RECHAZADA;5;1085460
202612;A014;9;20;ACREDITADO;1159;32017271.54
202612;A014;9;20;RECHAZADA;1;6000
202612;A016;1;40;ACREDITADO;175;27497753.69
202612;A016;6;90;ACREDITADO;45;5295618.28
202612;A016;6;90;RECHAZADA;8;1648639.06
202612;A020;4;60;ACREDITADO;2;13500
202612;A020;4;80;ACREDITADO;3;46700
202612;A020;4;90;ACREDITADO;21;490200
202612;A022;9;20;ACREDITADO;145;914605
202612;A023;1;40;ACREDITADO;472;88418847.70
202612;A023;6;90;ACREDITADO;54;8867089.12
202612;A023;6;90;RECHAZADA;5;758366.44
202612;A024;1;40;ACREDITADO;604;132691549.75
202612;A024;6;80;ACREDITADO;24;6325700
202612;A024;6;80;RECHAZADA;59;18805260
202612;A024;6;90;ACREDITADO;77;16843970
202612;A024;6;90;RECHAZADA;28;11288250
202612;A025;1;40;ACREDITADO;2;246060.14
202612;A025;6;90;ACREDITADO;2;379497.05
202612;A025;6;90;RECHAZADA;2;318720.10
202612;A027;9;20;ACREDITADO;5288;684956629
202612;A027;9;20;DEVUELTA;1;206363
202612;A027;9;20;RECHAZADA;42;6877388
202612;A031;1;40;ACREDITADO;22;268015.92
202612;A031;9;20;ACREDITADO;53;752540.99
202612;A032;4;10;RECHAZADA;5;1645667.26
202612;A032;4;80;RECHAZADA;5;63100
202612;A035;6;90;ACREDITADO;122;33508093.10
202612;A035;6;90;RECHAZADA;23;4457367.23
202612;A036;9;20;ACREDITADO;151;33798474.70
202612;A037;6;90;ACREDITADO;10;780255.09
202612;A038;1;40;ACREDITADO;9520;2274603816.33
202612;A038;6;80;ACREDITADO;334;69686030.51
202612;A038;6;80;RECHAZADA;752;257170893.71
202612;A039;1;40;ACREDITADO;978;23920071.88
202612;A039;4;60;ACREDITADO;1286;20416461.91
202612;A039;4;60;RECHAZADA;99;1903666.03
202612;A039;4;80;ACREDITADO;1814;52412673.94
202612;A039;4;80;RECHAZADA;156;9079303.81
202612;A039;4;90;ACREDITADO;9633;169768259.23
202612;A039;4;90;DEVUELTA;3;205600
202612;A039;4;90;RECHAZADA;223;5641613.73
202612;A039;9;20;ACREDITADO;9843;194105424.52
202612;A039;9;20;RECHAZADA;55;1112899
202612;A040;1;40;ACREDITADO;1211;273233805.25
202612;A042;9;20;ACREDITADO;3446;187227318.90
202612;A042;9;20;DEVUELTA;6;2262164.38
202612;A042;9;20;RECHAZADA;38;4893617.63
202612;A045;1;40;ACREDITADO;6282;905841391.92
202612;A046;4;80;ACREDITADO;15;418000
202612;A046;4;80;RECHAZADA;1;20000
202612;A046;4;90;ACREDITADO;82;2402000
202612;A046;4;90;DEVUELTA;1;20000
202612;A046;4;90;RECHAZADA;3;70000
202612;A046;9;20;ACREDITADO;849;35320967.46
202612;A046;9;20;RECHAZADA;11;438000
202612;A051;1;40;ACREDITADO;26;818748.01
202612;A051;6;80;ACREDITADO;10;7582142
202612;A051;6;80;RECHAZADA;8;10546403
202612;A051;6;90;ACREDITADO;4;397687
202612;A051;6;90;RECHAZADA;2;279664
202612;A052;1;40;ACREDITADO;129;24040808.43
202612;A060;9;20;ACREDITADO;418;85159129.35
202612;A060;9;20;RECHAZADA;5;146217.60
202612;A061;1;40;ACREDITADO;481;63168400.69
202612;A062;9;20;ACREDITADO;9;111000
202612;A063;9;20;ACREDITADO;38;1187210
202612;A063;9;20;RECHAZADA;1;21000
202612;A064;1;40;ACREDITADO;63;1496000
202612;A066;9;20;ACREDITADO;2482;150852408.92
202612;A066;9;20;RECHAZADA;41;4634775.10
202612;A069;1;40;ACREDITADO;11475;1370896056.06
202612;A070;9;20;ACREDITADO;2294;330128900
202612;A070;9;20;DEVUELTA;71;14169000
202612;A070;9;20;RECHAZADA;32;5760100
202612;A071;6;60;RECHAZADA;1;96800
202612;A071;6;80;ACREDITADO;48;6180680
202612;A071;6;80;RECHAZADA;14;2140490
202612;A071;6;90;ACREDITADO;25;2988095
202612;A071;6;90;RECHAZADA;3;424710
202612;A072;6;80;ACREDITADO;97;11317984
202612;A072;6;80;RECHAZADA;31;4633608
202612;A072;6;90;ACREDITADO;120;13768612
202612;A072;6;90;RECHAZADA;39;6103920
202612;A073;9;20;ACREDITADO;123;14650075
202612;A077;6;80;ACREDITADO;2;437570
202612;A077;6;80;RECHAZADA;5;5583000
202612;A077;6;90;ACREDITADO;4;333090
202612;A077;6;90;RECHAZADA;1;166500
202612;A078;9;20;ACREDITADO;386;71801043.25
202612;A078;9;20;DEVUELTA;22;2788631.22
202612;A078;9;20;RECHAZADA;5;242500
202612;A079;9;20;ACREDITADO;102;9089639.54
202612;A080;1;40;ACREDITADO;1632;27397894.12
202612;A081;1;40;ACREDITADO;18;1869405.50
202612;A082;9;20;ACREDITADO;140;28628131.84
202612;A082;9;20;RECHAZADA;15;5135500
202612;A084;1;40;ACREDITADO;2475;286092935.84
202612;A086;1;40;ACREDITADO;7;2340849.82
202612;A087;1;40;ACREDITADO;17;2801130
202612;A088;1;40;ACREDITADO;9422;256506264.81
202612;A090;1;40;ACREDITADO;3223;648508803.78
202612;A094;9;20;ACREDITADO;689;10032128
202612;A094;9;20;RECHAZADA;3;17000
202612;A095;1;40;ACREDITADO;6503;152944834.56
202612;A096;1;40;ACREDITADO;1868;26524945.29
202612;A098;1;40;ACREDITADO;5282;666088118.05
202612;A099;1;40;ACREDITADO;1;2500
202612;A101;1;40;ACREDITADO;491;37843017.64
202612;A102;9;20;ACREDITADO;4;66267.76
202612;A103;1;40;ACREDITADO;4;99305
202612;A103;7;20;ACREDITADO;8;313673
202612;A103;7;80;ACREDITADO;4;249837.96
202612;A103;7;90;ACREDITADO;3;22700
202612;A103;9;20;ACREDITADO;14585;257279522.87
202612;A103;9;20;RECHAZADA;135;2359644
202612;A104;1;40;ACREDITADO;9;190175.59
202612;A104;7;20;ACREDITADO;2714;68220002.93
202612;A104;7;20;RECHAZADA;11;235712.51
202612;A104;7;40;ACREDITADO;3930;103998722.47
202612;A105;1;40;ACREDITADO;7;960542
202612;A107;1;40;ACREDITADO;24;4809340
202612;A108;9;20;ACREDITADO;17575;326986420.46
202612;A108;9;20;RECHAZADA;88;2765680
202612;A111;9;20;ACREDITADO;9;28.92
202612;A112;1;40;ACREDITADO;5;115209.63
202612;A114;1;40;ACREDITADO;119;6963670
202612;A116;1;40;ACREDITADO;126;25050570
202612;A116;6;60;ACREDITADO;1;149994
202612;A116;6;60;RECHAZADA;3;449982
202612;A116;6;80;ACREDITADO;1;290400
202612;A116;6;80;RECHAZADA;3;449982
202612;A116;6;90;RECHAZADA;1;150000
202612;A117;7;90;ACREDITADO;1;49450
202612;A117;9;20;ACREDITADO;2059;37318091.64
202612;A117;9;20;RECHAZADA;28;419820
202612;A127;7;20;ACREDITADO;4;538631.50
202612;A127;7;40;ACREDITADO;9;689430.29
202612;A127;7;80;ACREDITADO;7;623292.78
202612;A127;7;80;DEVUELTA;2;524777
202612;A127;7;80;RECHAZADA;8;1802135.28
202612;A127;7;90;ACREDITADO;2;145805
202612;A132;6;80;ACREDITADO;4879;489073539.17
202612;A132;6;80;RECHAZADA;2780;721650684.12
202612;A132;6;90;ACREDITADO;8175;614405492.18
202612;A132;6;90;RECHAZADA;1515;298549834.48
202612;A132;9;20;ACREDITADO;3954;394541792.83
202612;A132;9;20;RECHAZADA;102;32109795.39
202612;A134;1;40;ACREDITADO;2;40
202612;A134;4;60;ACREDITADO;2;24400
202612;A134;4;80;ACREDITADO;4;133927
202612;A134;4;90;ACREDITADO;133;1761877.25
202612;A134;4;90;RECHAZADA;12;134129.50
202612;A134;9;20;ACREDITADO;335;3748337
202612;A135;9;20;ACREDITADO;4;1955
202612;B;1;40;ACREDITADO;4;8
202612;B;4;10;ACREDITADO;1;190000
202612;B;4;60;ACREDITADO;45;271553.45
202612;B;4;60;RECHAZADA;1;4500
202612;B;4;80;ACREDITADO;99;4526595.70
202612;B;4;80;RECHAZADA;5;59000
202612;B;4;90;ACREDITADO;455;9685608.26
202612;B;4;90;DEVUELTA;1;35000
202612;B;4;90;RECHAZADA;23;296332.88
202612;B;9;20;ACREDITADO;3147;240733030.59
202612;B;9;20;RECHAZADA;18;1406392.47
202612;C;9;20;ACREDITADO;26158;2771078729.65
202612;C;9;20;DEVUELTA;6;944002.04
202612;C;9;20;RECHAZADA;279;44903288.17
202612;D;9;20;ACREDITADO;2688;726602493.80
202612;D;9;20;RECHAZADA;79;36141077.17
202612;E;9;20;ACREDITADO;221;2014888
202612;F;9;20;ACREDITADO;3139;659037840.14
202612;F;9;20;RECHAZADA;120;48180534.99
202612;G;9;20;ACREDITADO;4738;141752555.60
202612;G;9;20;RECHAZADA;66;3266376.84
202612;J;4;90;ACREDITADO;795;168916310.70
202612;J;4;90;RECHAZADA;73;16899064.89
202612;J;6;90;ACREDITADO;391;80118505.98
202612;J;6;90;RECHAZADA;131;47380126.85
202612;K;4;90;ACREDITADO;2370;473676701.59
202612;K;4;90;DEVUELTA;2;290431.83
202612;K;4;90;RECHAZADA;271;74402969.40
202612;K;6;90;ACREDITADO;1565;305216320.09
202612;K;6;90;RECHAZADA;479;160682753.11
202612;K;9;20;ACREDITADO;1;100
202612;MALA;9;20;ACREDITADO;2;200
202612;N;9;20;ACREDITADO;4343;276885753.67
202612;N;9;20;RECHAZADA;65;6369669.19
202612;PMC;2;50;ACREDITADO;106064;14193833857.77
202612;Q;6;90;ACREDITADO;131;7051798.27
202612;Q;6;90;RECHAZADA;12;879893.41
202612;R;9;20;ACREDITADO;16553;1792376485.77
202612;R;9;20;DEVUELTA;8;597694.98
202612;R;9;20;RECHAZADA;439;98465295.73
202612;T;4;80;ACREDITADO;1;2456.78
202612;T;4;90;ACREDITADO;1;150
202612;T;9;20;ACREDITADO;2;1003
202612;U;4;60;ACREDITADO;9;917513
202612;U;4;60;RECHAZADA;2;115900
202612;U;4;90;ACREDITADO;86;11005047.03
202612;U;4;90;RECHAZADA;7;1038275.54
202612;U;6;90;ACREDITADO;119;17146280.23
202612;U;6;90;RECHAZADA;57;7687848.66
202612;V;9;20;ACREDITADO;622;66954779.25
202612;V;9;20;RECHAZADA;30;12128812.70
202612;VIRG;9;20;ACREDITADO;152;2171250
202612;VIRG;9;20;RECHAZADA;4;197928
202612;W;9;20;ACREDITADO;1460;298076395.68
202612;W;9;20;RECHAZADA;14;3383411.38
202612;Y;6;90;ACREDITADO;397;47819925.93
202612;Y;6;90;RECHAZADA;77;12838519.90
202613;6;1;40;ACREDITADO;33;3851501
202613;6;6;90;ACREDITADO;2822;145990161.11
202613;6;6;90;RECHAZADA;606;39799648.30
202613;6;9;20;ACREDITADO;1;10
202613;7;7;20;ACREDITADO;3;98180.01
202613;7;7;40;ACREDITADO;18;12704391.78
202613;7;7;40;DEVUELTA;1;100
202613;7;7;80;ACREDITADO;2;7700
202613;7;7;80;RECHAZADA;1;269500
202613;7;7;90;ACREDITADO;1;600
202613;7;9;20;ACREDITADO;2;16
202613;7;9;20;DEVUELTA;2;15
202613;A009;1;40;ACREDITADO;252;39812032.09
202613;A012;9;20;ACREDITADO;47;4801673.12
202613;A014;9;20;ACREDITADO;2574;56183092.17
202613;A014;9;20;RECHAZADA;2;132400
202613;A016;1;40;ACREDITADO;159;20348404.16
202613;A016;6;90;ACREDITADO;19;2607811.81
202613;A016;6;90;RECHAZADA;4;391667.34
202613;A020;4;80;ACREDITADO;3;54400
202613;A020;4;90;ACREDITADO;26;407150
202613;A020;4;90;RECHAZADA;2;8000
202613;A022;9;20;ACREDITADO;88;562901
202613;A023;1;40;ACREDITADO;215;35812325.89
202613;A023;6;90;ACREDITADO;12;3962366.07
202613;A023;6;90;RECHAZADA;3;1909573.38
202613;A024;1;40;ACREDITADO;389;67992376.43
202613;A024;6;80;ACREDITADO;14;2515430
202613;A024;6;80;RECHAZADA;25;13456990
202613;A024;6;90;ACREDITADO;33;6354530
202613;A024;6;90;RECHAZADA;10;1845190
202613;A025;6;90;ACREDITADO;1;307276.40
202613;A025;6;90;RECHAZADA;1;307276.40
202613;A026;9;20;ACREDITADO;1;10
202613;A027;9;20;ACREDITADO;5454;666018619
202613;A027;9;20;RECHAZADA;45;13004661
202613;A031;1;40;ACREDITADO;1;38791.82
202613;A031;9;20;ACREDITADO;42;717034.20
202613;A035;6;90;ACREDITADO;22;7030395.69
202613;A035;6;90;RECHAZADA;5;880832.68
202613;A036;9;20;ACREDITADO;44;7982400.17
202613;A037;6;90;ACREDITADO;1;73897.91
202613;A038;1;40;ACREDITADO;5638;1384917494.18
202613;A038;6;80;ACREDITADO;102;23833943.06
202613;A038;6;80;RECHAZADA;214;86366396.28
202613;A039;1;40;ACREDITADO;947;20194768
202613;A039;4;60;ACREDITADO;1229;19084700.72
202613;A039;4;60;RECHAZADA;91;1730856.98
202613;A039;4;80;ACREDITADO;2197;62102445.27
202613;A039;4;80;DEVUELTA;4;215932.86
202613;A039;4;80;RECHAZADA;192;12936801.52
202613;A039;4;90;ACREDITADO;9820;170096055.16
202613;A039;4;90;DEVUELTA;6;164800
202613;A039;4;90;RECHAZADA;234;7254684.14
202613;A039;9;20;ACREDITADO;10549;209760104.85
202613;A039;9;20;RECHAZADA;39;2541458
202613;A040;1;40;ACREDITADO;904;187027501.56
202613;A041;9;20;ACREDITADO;3;459386.15
202613;A042;9;20;ACREDITADO;3810;227084321.64
202613;A042;9;20;DEVUELTA;2;51671.89
202613;A042;9;20;RECHAZADA;27;5423963.35
202613;A045;1;40;ACREDITADO;1425;148668310.13
202613;A046;4;80;ACREDITADO;20;678000
202613;A046;4;80;RECHAZADA;1;20000
202613;A046;4;90;ACREDITADO;75;2232000
202613;A046;9;20;ACREDITADO;764;33835100
202613;A046;9;20;RECHAZADA;2;80000
202613;A051;1;40;ACREDITADO;129;3712832
202613;A051;6;80;ACREDITADO;12;2505168
202613;A051;6;80;RECHAZADA;13;1728500
202613;A051;6;90;ACREDITADO;13;1636476
202613;A051;6;90;RECHAZADA;17;5200000
202613;A052;1;40;ACREDITADO;137;22346386.97
202613;A060;9;20;ACREDITADO;409;75611414.63
202613;A061;1;40;ACREDITADO;272;41967648.61
202613;A062;9;20;ACREDITADO;27;286088
202613;A063;9;20;ACREDITADO;38;1799100
202613;A064;1;40;ACREDITADO;72;724201
202613;A064;9;20;ACREDITADO;5;2101
202613;A066;9;20;ACREDITADO;1626;124206510.17
202613;A066;9;20;RECHAZADA;33;5824067.58
202613;A069;1;40;ACREDITADO;20962;1348719819.68
202613;A070;9;20;ACREDITADO;1870;228575500
202613;A070;9;20;DEVUELTA;74;14112600
202613;A070;9;20;RECHAZADA;51;8730500
202613;A071;6;60;RECHAZADA;1;55055
202613;A071;6;80;ACREDITADO;27;3495690
202613;A071;6;80;RECHAZADA;5;561440
202613;A071;6;90;ACREDITADO;13;1298935
202613;A071;6;90;RECHAZADA;1;96800
202613;A072;6;80;ACREDITADO;98;15059468
202613;A072;6;80;RECHAZADA;37;6952780
202613;A072;6;90;ACREDITADO;164;21073038
202613;A072;6;90;RECHAZADA;25;3037350
202613;A073;9;20;ACREDITADO;90;9709766
202613;A074;9;20;ACREDITADO;2;8
202613;A076;9;20;ACREDITADO;1;170360.65
202613;A077;6;80;ACREDITADO;1;833333
202613;A077;6;80;RECHAZADA;2;1666666
202613;A078;9;20;ACREDITADO;431;49217500.86
202613;A078;9;20;DEVUELTA;27;4176594.40
202613;A078;9;20;RECHAZADA;14;2961861.90
202613;A079;9;20;ACREDITADO;156;13093105.75
202613;A079;9;20;RECHAZADA;1;51663
202613;A081;1;40;ACREDITADO;9;635507.44
202613;A082;9;20;ACREDITADO;116;25023230
202613;A082;9;20;RECHAZADA;13;5150000
202613;A084;1;40;ACREDITADO;1413;166947597.96
202613;A086;1;40;ACREDITADO;3;477833.25
202613;A087;1;40;ACREDITADO;1;71757
202613;A088;1;40;ACREDITADO;9193;260151738.48
202613;A090;1;40;ACREDITADO;1949;388112237.90
202613;A094;9;20;ACREDITADO;671;9247603.69
202613;A094;9;20;RECHAZADA;4;8700
202613;A095;1;40;ACREDITADO;5996;143154966.41
202613;A096;1;40;ACREDITADO;1637;25608142.32
202613;A098;1;40;ACREDITADO;5917;586838302.89
202613;A101;1;40;ACREDITADO;250;17106170.39
202613;A103;1;40;ACREDITADO;2;27500
202613;A103;7;20;ACREDITADO;15;645098.67
202613;A103;7;60;ACREDITADO;1;59001
202613;A103;7;80;RECHAZADA;1;8900
202613;A103;7;90;ACREDITADO;3;183199.18
202613;A103;7;90;RECHAZADA;1;10000
202613;A103;9;20;ACREDITADO;13259;235377318.67
202613;A103;9;20;RECHAZADA;48;955563.80
202613;A104;1;40;ACREDITADO;7;134603.73
202613;A104;7;20;ACREDITADO;2441;61488408.85
202613;A104;7;20;RECHAZADA;5;134404.88
202613;A104;7;40;ACREDITADO;3346;96125736.03
202613;A105;1;40;ACREDITADO;2;254875
202613;A107;1;40;ACREDITADO;34;12997580.75
202613;A108;9;20;ACREDITADO;15890;300754061.27
202613;A108;9;20;RECHAZADA;42;1822138
202613;A111;9;20;ACREDITADO;3;594.04
202613;A112;1;40;ACREDITADO;8;162745.29
202613;A114;1;40;ACREDITADO;56;3207640
202613;A116;1;40;ACREDITADO;68;7251141
202613;A117;9;20;ACREDITADO;1906;34523656.88
202613;A117;9;20;RECHAZADA;4;36200
202613;A127;7;20;ACREDITADO;10;457767.20
202613;A127;7;20;DEVUELTA;1;4114
202613;A127;7;40;ACREDITADO;9;642257.11
202613;A127;7;40;DEVUELTA;1;12463
202613;A127;7;80;ACREDITADO;3;19087.26
202613;A132;6;80;ACREDITADO;3953;403220798.12
202613;A132;6;80;RECHAZADA;1580;401024700.65
202613;A132;6;90;ACREDITADO;4841;398256332.75
202613;A132;6;90;RECHAZADA;894;516437120.91
202613;A132;9;20;ACREDITADO;3675;376644924.42
202613;A132;9;20;RECHAZADA;87;28568246.73
202613;A134;1;40;ACREDITADO;2;40
202613;A134;4;60;ACREDITADO;2;12528.50
202613;A134;4;80;ACREDITADO;3;104424
202613;A134;4;90;ACREDITADO;115;1546954.30
202613;A134;4;90;RECHAZADA;4;39270
202613;A134;9;20;ACREDITADO;123;2134014
202613;A135;9;20;ACREDITADO;1;103.50
202613;A136;7;40;ACREDITADO;5;91000
202613;A136;7;80;ACREDITADO;4;68000
202613;A136;7;90;ACREDITADO;1;19000
202613;A136;7;90;RECHAZADA;3;51000
202613;B;4;60;ACREDITADO;44;289088.91
202613;B;4;60;RECHAZADA;3;112000
202613;B;4;80;ACREDITADO;89;3785793.82
202613;B;4;80;RECHAZADA;8;226100
202613;B;4;90;ACREDITADO;400;7982776.42
202613;B;4;90;RECHAZADA;18;281806.98
202613;B;9;20;ACREDITADO;2709;204765953.29
202613;B;9;20;RECHAZADA;13;2243273.44
202613;C;9;20;ACREDITADO;17877;1719256940.24
202613;C;9;20;RECHAZADA;112;22203400.76
202613;D;9;20;ACREDITADO;1329;356076466.48
202613;D;9;20;RECHAZADA;21;7753712.98
202613;E;9;20;ACREDITADO;121;1135604
202613;F;9;20;ACREDITADO;1778;362517275.68
202613;F;9;20;RECHAZADA;57;24658007.97
202613;G;9;20;ACREDITADO;3136;90893896.73
